question,worker,answer
31443,152,1
31443,61,1
31443,1029,1
31444,264,5
31444,62,5
31444,198,5
31445,14,5
31445,654,5
31445,152,5
31446,1127,4
31446,82,3
31446,48,5
31447,189,3
31447,223,3
31447,416,3
31448,489,3
31448,432,3
31448,54,4
31449,168,3
31449,33,3
31449,122,3
31450,98,4
31450,403,1
31450,553,3
31451,544,4
31451,105,3
31451,72,5
31452,950,5
31452,851,5
31452,699,5
31453,54,3
31453,206,3
31453,135,1
31454,514,5
31454,88,5
31454,54,5
31455,134,5
31455,102,5
31455,32,5
31456,46,4
31456,18,5
31456,244,5
31457,47,1
31457,31,1
31457,86,1
31458,510,1
31458,51,1
31458,235,1
31459,853,1
31459,69,1
31459,32,3
31460,183,4
31460,81,4
31460,235,4
31461,41,5
31461,334,5
31461,34,5
31462,105,3
31462,82,3
31462,994,3
31463,32,3
31463,62,3
31463,128,3
31464,190,5
31464,18,3
31464,21,4
31465,256,4
31465,177,4
31465,1130,4
31466,329,3
31466,110,3
31466,33,3
31467,117,3
31467,40,4
31467,59,4
31468,33,3
31468,122,3
31468,60,3
31469,336,3
31469,180,3
31469,49,3
31470,235,5
31470,192,5
31470,51,5
31471,1,4
31471,12,5
31471,553,4
31472,52,4
31472,172,3
31472,407,4
31473,366,4
31473,183,4
31473,634,4
31474,81,3
31474,38,4
31474,531,3
31475,518,3
31475,473,3
31475,32,3
31476,61,5
31476,68,5
31476,69,5
31477,86,1
31477,255,1
31477,33,1
31478,429,4
31478,64,3
31478,33,3
31479,341,4
31479,134,4
31479,69,4
31480,235,3
31480,75,4
31480,719,2
31481,341,3
31481,133,3
31481,30,3
31482,440,4
31482,11,1
31482,473,1
31483,323,4
31483,34,4
31483,404,4
31484,55,1
31484,176,1
31484,227,3
31485,545,3
31485,387,3
31485,24,3
31486,772,4
31486,400,4
31486,198,3
31487,117,5
31487,173,5
31487,368,5
31488,239,3
31488,241,3
31488,195,4
31489,69,4
31489,60,4
31489,212,4
31490,650,4
31490,268,5
31490,1018,3
31491,1,5
31491,122,5
31491,43,5
31492,182,5
31492,80,5
31492,30,4
31493,11,3
31493,178,1
31493,179,1
31494,338,4
31494,241,4
31494,133,4
31495,344,5
31495,171,5
31495,343,4
31496,18,3
31496,330,3
31496,294,3
31497,71,4
31497,888,4
31497,121,4
31498,11,3
31498,106,3
31498,168,3
31499,101,5
31499,897,3
31499,159,4
31500,211,4
31500,304,2
31500,943,4
31501,92,3
31501,96,3
31501,97,3
31502,378,3
31502,445,5
31502,24,4
31503,122,3
31503,553,3
31503,60,3
31504,248,4
31504,81,4
31504,170,4
31505,61,3
31505,375,3
31505,669,4
31506,39,4
31506,61,4
31506,200,4
31507,334,3
31507,52,3
31507,131,3
31508,224,2
31508,194,3
31508,205,3
31509,176,4
31509,572,5
31509,618,4
31510,472,3
31510,702,3
31510,67,3
31511,716,5
31511,269,5
31511,84,5
31512,117,2
31512,50,3
31512,170,3
31513,16,3
31513,562,3
31513,295,3
31514,136,3
31514,43,4
31514,368,5
31515,345,4
31515,52,4
31515,1012,4
31516,106,5
31516,442,4
31516,531,4
31517,947,3
31517,478,4
31517,394,4
31518,374,5
31518,172,4
31518,122,4
31519,265,3
31519,77,3
31519,177,3
31520,306,3
31520,867,3
31520,351,3
31521,508,3
31521,350,3
31521,119,3
31522,69,4
31522,60,5
31522,521,3
31523,14,3
31523,142,3
31523,377,3
31524,389,5
31524,183,5
31524,39,5
31525,282,1
31525,108,1
31525,321,1
31526,117,5
31526,50,5
31526,171,5
31527,601,4
31527,64,5
31527,170,5
31528,429,3
31528,24,3
31528,179,3
31529,965,4
31529,488,3
31529,139,4
31530,48,5
31530,135,5
31530,323,5
31531,188,1
31531,14,1
31531,858,1
31532,64,4
31532,65,4
31532,2,4
31533,60,5
31533,140,5
31533,121,3
31534,545,1
31534,467,1
31534,62,1
31535,47,3
31535,216,3
31535,97,5
31536,45,2
31536,197,3
31536,60,4
31537,40,5
31537,77,5
31537,48,5
31538,93,4
31538,305,4
31538,691,3
31539,18,4
31539,33,4
31539,69,4
31540,137,5
31540,121,3
31540,192,4
31541,313,5
31541,443,5
31541,167,5
31542,23,3
31542,334,3
31542,294,3
31543,167,5
31543,378,5
31543,130,5
31544,121,3
31544,110,3
31544,168,3
31545,685,4
31545,105,3
31545,706,3
31546,344,5
31546,264,5
31546,586,5
31547,444,3
31547,154,3
31547,166,3
31548,187,3
31548,169,3
31548,56,3
31549,197,3
31549,171,3
31549,227,3
31550,141,1
31550,439,1
31550,561,1
31551,4,3
31551,979,3
31551,227,3
31552,36,3
31552,288,3
31552,289,3
31553,135,4
31553,108,4
31553,117,4
31554,351,5
31554,223,5
31554,61,5
31555,11,5
31555,673,3
31555,188,4
31556,180,3
31556,374,3
31556,33,3
31557,8,5
31557,7,5
31557,46,5
31558,441,3
31558,49,3
31558,321,3
31559,64,1
31559,105,1
31559,241,1
31560,442,5
31560,315,5
31560,32,5
31561,382,3
31561,149,3
31561,882,3
31562,223,4
31562,217,4
31562,18,4
31563,261,3
31563,7,3
31563,313,3
31564,236,3
31564,268,3
31564,182,3
31565,61,3
31565,128,3
31565,293,3
31566,197,3
31566,169,3
31566,461,3
31567,289,3
31567,71,3
31567,281,3
31568,571,5
31568,658,5
31568,671,5
31569,535,4
31569,378,4
31569,509,3
31570,1,1
31570,351,1
31570,171,1
31571,7,3
31571,387,3
31571,121,3
31572,70,3
31572,360,3
31572,164,3
31573,191,3
31573,69,4
31573,34,3
31574,282,3
31574,105,3
31574,122,3
31575,227,3
31575,445,3
31575,189,3
31576,49,3
31576,345,3
31576,451,3
31577,122,5
31577,671,4
31577,252,5
31578,64,1
31578,643,1
31578,716,1
31579,7,1
31579,8,1
31579,119,1
31580,46,2
31580,247,2
31580,308,3
31581,228,4
31581,23,4
31581,241,4
31582,368,5
31582,169,5
31582,217,5
31583,443,3
31583,187,3
31583,189,3
31584,61,5
31584,32,5
31584,268,5
31585,47,4
31585,282,4
31585,110,4
31586,209,3
31586,282,3
31586,72,3
31587,38,3
31587,106,3
31587,8,3
31588,444,3
31588,180,3
31588,1130,3
31589,375,3
31589,282,2
31589,248,3
31590,452,4
31590,26,4
31590,21,4
31591,18,5
31591,429,5
31591,109,5
31592,115,5
31592,205,5
31592,86,5
31593,285,3
31593,104,3
31593,46,5
31594,321,1
31594,834,1
31594,541,5
31595,472,4
31595,122,4
31595,116,4
31596,92,3
31596,351,4
31596,315,3
31597,441,5
31597,307,5
31597,281,3
31598,221,4
31598,334,4
31598,239,4
31599,131,4
31599,1059,4
31599,51,4
31600,317,4
31600,120,4
31600,786,4
31601,205,4
31601,165,3
31601,61,4
31602,116,5
31602,185,5
31602,319,3
31603,409,4
31603,65,4
31603,140,4
31604,645,5
31604,34,5
31604,3,5
31605,183,4
31605,412,5
31605,640,3
31606,106,1
31606,337,1
31606,239,1
31607,658,3
31607,188,3
31607,1146,3
31608,160,3
31608,32,3
31608,615,3
31609,429,1
31609,393,5
31609,50,1
31610,199,3
31610,173,3
31610,193,3
31611,115,5
31611,169,5
31611,338,5
31612,191,1
31612,164,1
31612,188,1
31613,590,3
31613,368,3
31613,793,3
31614,143,5
31614,483,5
31614,313,5
31615,30,4
31615,69,3
31615,267,3
31616,32,5
31616,368,5
31616,173,5
31617,474,5
31617,427,5
31617,163,5
31618,61,5
31618,11,5
31618,82,5
31619,43,5
31619,1,5
31619,152,5
31620,91,4
31620,227,4
31620,168,4
31621,257,3
31621,62,3
31621,366,3
31622,943,4
31622,904,4
31622,690,4
31623,32,5
31623,367,5
31623,450,5
31624,14,5
31624,106,5
31624,512,5
31625,206,5
31625,248,5
31625,506,5
31626,82,5
31626,1026,2
31626,61,4
31627,378,2
31627,24,3
31627,25,3
31628,8,3
31628,269,3
31628,340,3
31629,9,1
31629,31,1
31629,317,1
31630,187,3
31630,509,3
31630,186,3
31631,443,1
31631,128,1
31631,357,1
31632,146,1
31632,61,1
31632,145,1
31633,399,5
31633,38,5
31633,119,5
31634,164,5
31634,140,5
31634,60,5
31635,44,2
31635,82,4
31635,942,4
31636,86,3
31636,522,3
31636,453,3
31637,330,5
31637,501,5
31637,285,5
31638,35,5
31638,578,5
31638,821,5
31639,69,5
31639,65,5
31639,472,5
31640,410,3
31640,413,3
31640,438,3
31641,293,2
31641,256,1
31641,185,1
31642,25,5
31642,116,5
31642,55,1
31643,786,1
31643,377,1
31643,247,1
31644,483,1
31644,747,1
31644,191,1
31645,25,3
31645,1113,5
31645,313,5
31646,168,4
31646,54,4
31646,531,4
31647,100,1
31647,569,3
31647,261,3
31648,180,5
31648,69,5
31648,174,5
31649,163,3
31649,301,3
31649,149,5
31650,569,3
31650,261,3
31650,413,4
31651,671,3
31651,865,4
31651,282,2
31652,40,3
31652,299,5
31652,136,3
31653,282,3
31653,571,3
31653,461,3
31654,288,3
31654,715,4
31654,230,4
31655,81,1
31655,119,1
31655,227,1
31656,313,5
31656,34,3
31656,347,2
31657,358,2
31657,308,3
31657,46,3
31658,122,5
31658,358,5
31658,4,3
31659,32,3
31659,61,3
31659,442,3
31660,139,3
31660,258,3
31660,70,3
31661,71,1
31661,386,1
31661,119,1
31662,281,3
31662,312,3
31662,26,3
31663,539,4
31663,257,3
31663,47,4
31664,121,4
31664,424,4
31664,513,4
31665,115,4
31665,484,3
31665,5,4
31666,213,4
31666,52,3
31666,413,3
31667,356,1
31667,64,1
31667,318,1
31668,96,3
31668,97,3
31668,92,3
31669,384,5
31669,512,4
31669,168,4
31670,49,1
31670,7,1
31670,765,1
31671,133,5
31671,12,1
31671,52,1
31672,213,3
31672,52,3
31672,102,3
31673,40,3
31673,188,3
31673,31,3
31674,848,3
31674,310,3
31674,59,3
31675,416,3
31675,12,3
31675,377,3
31676,580,3
31676,123,5
31676,630,5
31677,297,1
31677,481,1
31677,135,1
31678,415,5
31678,445,5
31678,518,5
31679,32,4
31679,72,5
31679,419,5
31680,163,3
31680,374,3
31680,69,3
31681,205,3
31681,115,3
31681,514,3
31682,375,4
31682,198,4
31682,553,4
31683,119,4
31683,5,4
31683,136,4
31684,26,5
31684,227,5
31684,461,5
31685,671,3
31685,541,4
31685,69,3
31686,75,5
31686,46,5
31686,173,5
31687,36,3
31687,138,5
31687,794,3
31688,1,3
31688,1188,3
31688,461,3
31689,66,4
31689,380,4
31689,340,4
31690,20,5
31690,227,4
31690,205,5
31691,71,5
31691,577,5
31691,1204,5
31692,348,4
31692,382,4
31692,414,4
31693,18,5
31693,518,5
31693,168,5
31694,8,3
31694,33,3
31694,9,3
31695,9,4
31695,8,4
31695,1,4
31696,18,4
31696,86,4
31696,391,4
31697,33,5
31697,61,5
31697,13,5
31698,14,3
31698,177,3
31698,77,3
31699,3,5
31699,122,5
31699,71,5
31700,61,4
31700,14,5
31700,69,3
31701,130,3
31701,271,5
31701,117,5
31702,361,4
31702,70,4
31702,326,5
31703,225,4
31703,482,5
31703,716,3
31704,443,4
31704,128,4
31704,396,4
31705,173,5
31705,114,5
31705,271,5
31706,666,3
31706,61,3
31706,38,3
31707,354,1
31707,780,1
31707,733,1
31708,384,5
31708,117,5
31708,313,5
31709,69,4
31709,217,4
31709,104,4
31710,997,4
31710,324,4
31710,44,4
31711,411,5
31711,131,5
31711,159,5
31712,23,4
31712,130,4
31712,171,3
31713,16,3
31713,294,3
31713,173,5
31714,413,4
31714,32,4
31714,313,4
31715,21,3
31715,192,3
31715,489,3
31716,155,4
31716,43,4
31716,8,4
31717,341,4
31717,60,4
31717,186,4
31718,78,3
31718,398,3
31718,650,4
31719,5,3
31719,119,3
31719,47,3
31720,501,3
31720,206,3
31720,54,3
31721,619,3
31721,117,3
31721,563,4
31722,178,5
31722,179,5
31722,361,5
31723,137,5
31723,7,4
31723,150,4
31724,133,1
31724,32,1
31724,383,1
31725,188,3
31725,305,3
31725,65,3
31726,199,5
31726,153,4
31726,167,5
31727,271,4
31727,44,4
31727,710,4
31728,334,1
31728,216,1
31728,117,1
31729,663,5
31729,859,4
31729,750,3
31730,94,5
31730,108,5
31730,40,5
31731,304,3
31731,1170,3
31731,688,3
31732,163,3
31732,239,3
31732,542,3
31733,49,5
31733,33,5
31733,14,5
31734,670,3
31734,51,3
31734,29,3
31735,998,1
31735,61,3
31735,44,1
31736,182,5
31736,27,5
31736,14,5
31737,77,4
31737,260,4
31737,8,4
31738,478,5
31738,123,5
31738,699,5
31739,188,3
31739,92,3
31739,187,3
31740,40,3
31740,217,3
31740,671,4
31741,231,4
31741,165,4
31741,120,4
31742,188,3
31742,43,3
31742,33,3
31743,180,3
31743,382,3
31743,269,3
31744,416,3
31744,507,3
31744,70,3
31745,412,3
31745,283,3
31745,131,3
31746,950,2
31746,955,4
31746,314,3
31747,138,4
31747,156,4
31747,965,4
31748,184,5
31748,170,5
31748,32,5
31749,326,4
31749,349,4
31749,84,4
31750,86,1
31750,49,1
31750,94,1
31751,21,5
31751,7,5
31751,192,5
31752,70,5
31752,360,5
31752,20,5
31753,111,4
31753,64,4
31753,82,4
31754,33,3
31754,241,3
31754,368,4
31755,4,4
31755,110,4
31755,197,4
31756,217,4
31756,59,4
31756,150,4
31757,43,3
31757,8,3
31757,282,3
31758,272,5
31758,269,5
31758,198,5
31759,5,5
31759,489,4
31759,59,4
31760,412,5
31760,80,5
31760,923,5
31761,195,3
31761,379,4
31761,40,3
31762,370,5
31762,82,5
31762,14,5
31763,108,4
31763,49,4
31763,117,3
31764,230,4
31764,458,4
31764,405,4
31765,453,3
31765,403,5
31765,451,3
31766,315,4
31766,69,4
31766,512,3
31767,442,3
31767,571,4
31767,461,4
31768,8,4
31768,7,4
31768,71,4
31769,336,1
31769,702,1
31769,77,1
31770,50,3
31770,21,3
31770,3,3
31771,9,5
31771,271,5
31771,18,5
31772,282,1
31772,70,1
31772,122,1
31773,331,3
31773,484,3
31773,33,3
31774,38,3
31774,54,3
31774,116,3
31775,360,3
31775,9,3
31775,489,3
31776,335,5
31776,334,5
31776,52,5
31777,49,5
31777,24,5
31777,33,5
31778,865,1
31778,671,1
31778,282,1
31779,50,3
31779,309,3
31779,135,3
31780,375,5
31780,405,2
31780,31,1
31781,49,3
31781,50,5
31781,115,5
31782,435,1
31782,307,1
31782,1140,1
31783,72,5
31783,134,5
31783,34,5
31784,373,3
31784,217,3
31784,54,3
31785,507,3
31785,129,5
31785,217,5
31786,241,5
31786,206,5
31786,54,5
31787,92,5
31787,416,5
31787,990,4
31788,172,1
31788,974,1
31788,855,1
31789,162,4
31789,474,4
31789,542,4
31790,230,3
31790,580,3
31790,61,4
31791,104,5
31791,102,5
31791,32,5
31792,52,5
31792,54,5
31792,107,3
31793,32,3
31793,192,3
31793,281,3
31794,373,1
31794,717,1
31794,286,1
31795,285,1
31795,330,3
31795,125,1
31796,156,1
31796,140,1
31796,102,1
31797,139,3
31797,69,4
31797,933,4
31798,542,5
31798,40,5
31798,241,5
31799,510,3
31799,192,3
31799,451,3
31800,980,1
31800,98,1
31800,417,1
31801,271,3
31801,772,3
31801,198,3
31802,234,3
31802,489,3
31802,611,3
31803,539,1
31803,54,1
31803,14,5
31804,171,3
31804,2,3
31804,274,2
31805,61,4
31805,462,4
31805,636,4
31806,2,4
31806,471,2
31806,132,5
31807,178,3
31807,75,3
31807,429,3
31808,117,3
31808,4,3
31808,221,3
31809,1,4
31809,43,4
31809,206,4
31810,938,4
31810,901,4
31810,48,4
31811,72,5
31811,1,5
31811,683,5
31812,14,5
31812,205,5
31812,444,5
31813,503,5
31813,102,5
31813,104,3
31814,891,3
31814,358,5
31814,71,3
31815,247,3
31815,13,3
31815,442,3
31816,21,3
31816,175,4
31816,51,3
31817,125,4
31817,206,3
31817,54,5
31818,86,4
31818,32,4
31818,183,4
31819,61,4
31819,135,4
31819,51,4
31820,119,3
31820,62,3
31820,169,3
31821,33,5
31821,8,5
31821,217,5
31822,361,4
31822,241,3
31822,61,3
31823,120,5
31823,272,1
31823,122,1
31824,611,4
31824,330,5
31824,161,3
31825,40,3
31825,368,3
31825,271,3
31826,240,1
31826,7,1
31826,8,1
31827,386,3
31827,217,3
31827,172,3
31828,512,5
31828,374,5
31828,105,5
31829,134,4
31829,21,4
31829,140,4
31830,248,3
31830,140,5
31830,281,3
31831,342,5
31831,391,3
31831,213,4
31832,195,3
31832,75,3
31832,169,3
31833,140,4
31833,32,5
31833,61,4
31834,7,5
31834,194,5
31834,185,5
31835,54,5
31835,150,3
31835,324,5
31836,241,3
31836,119,3
31836,104,3
31837,47,4
31837,378,3
31837,507,4
31838,14,5
31838,346,4
31838,341,5
31839,50,3
31839,40,3
31839,115,3
31840,183,5
31840,429,5
31840,240,5
31841,1050,4
31841,433,4
31841,142,4
31842,167,5
31842,92,5
31842,146,5
31843,130,5
31843,124,5
31843,339,5
31844,69,5
31844,967,4
31844,163,5
31845,443,3
31845,117,3
31845,184,3
31846,612,5
31846,65,5
31846,8,5
31847,54,5
31847,619,5
31847,154,5
31848,140,3
31848,360,3
31848,209,3
31849,223,3
31849,294,4
31849,61,5
31850,1,1
31850,217,1
31850,569,1
31851,215,1
31851,129,1
31851,467,1
31852,65,4
31852,32,4
31852,287,4
31853,388,5
31853,97,3
31853,372,3
31854,509,5
31854,295,5
31854,228,5
31855,10,1
31855,14,1
31855,73,1
31856,450,4
31856,381,3
31856,367,4
31857,321,4
31857,369,4
31857,268,5
31858,5,5
31858,356,5
31858,14,5
31859,374,3
31859,192,1
31859,102,5
31860,643,4
31860,18,5
31860,1,5
31861,715,3
31861,230,3
31861,114,5
31862,350,4
31862,206,4
31862,405,3
31863,88,4
31863,532,5
31863,381,4
31864,420,4
31864,122,4
31864,677,4
31865,70,3
31865,67,3
31865,33,3
31866,522,3
31866,403,3
31866,43,3
31867,205,5
31867,227,1
31867,105,1
31868,432,5
31868,139,5
31868,213,5
31869,318,3
31869,433,3
31869,272,4
31870,344,1
31870,206,1
31870,54,1
31871,272,4
31871,279,4
31871,69,4
31872,872,5
31872,47,5
31872,14,5
31873,65,1
31873,281,1
31873,86,1
31874,225,3
31874,130,3
31874,207,3
31875,44,3
31875,61,3
31875,351,3
31876,86,3
31876,49,4
31876,191,4
31877,282,3
31877,9,3
31877,264,3
31878,178,5
31878,129,4
31878,136,4
31879,282,3
31879,25,3
31879,122,3
31880,6,3
31880,244,4
31880,518,4
31881,430,4
31881,105,3
31881,130,4
31882,348,3
31882,13,3
31882,197,3
31883,261,1
31883,49,1
31883,119,1
31884,194,5
31884,143,5
31884,569,5
31885,8,3
31885,4,3
31885,75,3
31886,217,3
31886,33,2
31886,61,3
31887,33,3
31887,761,2
31887,119,3
31888,271,3
31888,190,3
31888,426,3
31889,33,2
31889,336,3
31889,43,3
31890,640,4
31890,279,4
31890,354,4
31891,177,3
31891,24,3
31891,83,3
31892,14,5
31892,217,5
31892,194,5
31893,329,1
31893,121,1
31893,6,1
31894,52,4
31894,320,4
31894,139,4
31895,204,1
31895,69,1
31895,115,1
31896,33,3
31896,14,3
31896,310,3
31897,718,5
31897,198,5
31897,1094,5
31898,415,4
31898,61,4
31898,168,4
31899,104,5
31899,223,5
31899,32,5
31900,403,3
31900,404,3
31900,190,3
31901,32,1
31901,653,1
31901,488,1
31902,274,5
31902,146,3
31902,64,4
31903,378,5
31903,43,5
31903,509,5
31904,64,4
31904,28,4
31904,709,4
31905,378,5
31905,357,5
31905,157,5
31906,192,5
31906,139,5
31906,51,5
31907,82,3
31907,60,3
31907,842,3
31908,119,3
31908,429,3
31908,396,3
31909,104,3
31909,281,3
31909,276,3
31910,9,1
31910,172,1
31910,305,1
31911,281,3
31911,389,3
31911,314,4
31912,43,1
31912,317,1
31912,221,1
31913,406,3
31913,26,3
31913,247,3
31914,207,4
31914,451,4
31914,403,4
31915,32,3
31915,61,3
31915,710,3
31916,43,3
31916,130,3
31916,337,5
31917,227,5
31917,488,5
31917,85,5
31918,42,5
31918,65,5
31918,8,5
31919,69,5
31919,61,5
31919,64,5
31920,461,3
31920,315,3
31920,62,3
31921,239,5
31921,340,5
31921,198,5
31922,872,1
31922,464,2
31922,545,1
31923,205,5
31923,282,5
31923,75,5
31924,452,5
31924,217,5
31924,46,5
31925,333,3
31925,43,3
31925,256,3
31926,429,1
31926,139,1
31926,26,1
31927,571,3
31927,185,3
31927,169,3
31928,591,3
31928,69,3
31928,64,3
31929,341,5
31929,221,5
31929,46,5
31930,285,3
31930,117,3
31930,122,3
31931,215,5
31931,21,5
31931,110,5
31932,367,4
31932,172,4
31932,315,4
31933,361,3
31933,271,3
31933,75,3
31934,174,5
31934,161,5
31934,191,5
31935,92,5
31935,558,5
31935,443,5
31936,268,5
31936,16,5
31936,114,5
31937,116,3
31937,61,3
31937,122,3
31938,785,2
31938,191,3
31938,119,3
31939,50,1
31939,40,1
31939,114,1
31940,121,3
31940,2,5
31940,120,3
31941,122,3
31941,531,4
31941,169,3
31942,916,3
31942,433,4
31942,974,1
31943,315,4
31943,517,3
31943,552,4
31944,134,5
31944,748,5
31944,131,5
31945,429,4
31945,60,4
31945,308,4
31946,105,3
31946,215,4
31946,24,4
31947,207,5
31947,630,5
31947,20,5
31948,27,4
31948,413,4
31948,710,4
31949,247,3
31949,61,3
31949,414,3
31950,460,1
31950,384,1
31950,190,1
31951,387,4
31951,204,5
31951,329,5
31952,848,5
31952,235,5
31952,510,5
31953,125,3
31953,69,3
31953,258,3
31954,510,3
31954,21,3
31954,453,3
31955,571,4
31955,578,3
31955,530,3
31956,275,3
31956,72,3
31956,60,3
31957,278,4
31957,128,5
31957,443,5
31958,385,4
31958,569,3
31958,170,4
31959,139,4
31959,313,5
31959,207,5
31960,70,3
31960,155,3
31960,584,3
31961,78,3
31961,94,3
31961,622,3
31962,61,5
31962,122,5
31962,156,4
31963,200,3
31963,32,3
31963,306,1
31964,142,4
31964,198,4
31964,340,4
31965,33,3
31965,176,3
31965,122,3
31966,256,3
31966,121,3
31966,114,3
31967,396,5
31967,265,5
31967,46,5
31968,86,3
31968,35,3
31968,489,3
31969,194,5
31969,305,5
31969,206,5
31970,285,1
31970,59,1
31970,221,1
31971,169,1
31971,166,1
31971,321,1
31972,61,4
31972,515,3
31972,274,4
31973,240,5
31973,21,5
31973,525,5
31974,827,5
31974,890,2
31974,667,1
31975,612,4
31975,50,4
31975,691,4
31976,173,4
31976,17,4
31976,92,4
31977,60,4
31977,403,4
31977,215,3
31978,859,2
31978,340,3
31978,172,3
31979,106,4
31979,223,3
31979,166,3
31980,772,3
31980,234,3
31980,709,3
31981,239,4
31981,356,5
31981,115,4
31982,93,3
31982,1,3
31982,121,5
31983,848,5
31983,171,5
31983,206,5
31984,205,3
31984,368,4
31984,799,4
31985,32,5
31985,61,5
31985,114,5
31986,160,3
31986,671,3
31986,689,5
31987,294,4
31987,18,3
31987,110,3
31988,77,3
31988,175,3
31988,61,3
31989,170,3
31989,33,5
31989,105,3
31990,416,5
31990,297,5
31990,58,5
31991,304,2
31991,187,3
31991,278,3
31992,336,5
31992,414,5
31992,217,5
31993,49,3
31993,106,3
31993,17,3
31994,68,5
31994,142,5
31994,244,5
31995,404,4
31995,314,4
31995,524,4
31996,14,4
31996,195,3
31996,38,3
31997,495,5
31997,153,5
31997,476,5
31998,8,3
31998,9,3
31998,311,3
31999,24,4
31999,33,4
31999,227,4
32000,61,3
32000,84,3
32000,16,3
32001,186,4
32001,49,4
32001,319,4
32002,472,3
32002,15,3
32002,461,4
32003,386,5
32003,120,5
32003,165,5
32004,120,5
32004,3,5
32004,366,5
32005,108,5
32005,69,5
32005,472,5
32006,71,5
32006,105,5
32006,168,5
32007,116,3
32007,483,3
32007,223,3
32008,349,5
32008,192,5
32008,217,5
32009,21,4
32009,51,5
32009,139,4
32010,1047,1
32010,171,1
32010,216,3
32011,130,5
32011,176,5
32011,305,5
32012,33,5
32012,743,5
32012,430,5
32013,326,5
32013,97,4
32013,133,4
32014,452,5
32014,129,5
32014,60,5
32015,455,4
32015,513,4
32015,149,4
32016,49,4
32016,217,4
32016,129,4
32017,60,4
32017,315,4
32017,14,4
32018,163,4
32018,162,4
32018,427,4
32019,448,4
32019,1121,4
32019,19,4
32020,254,4
32020,313,5
32020,489,4
32021,14,4
32021,560,3
32021,340,5
32022,130,1
32022,88,1
32022,240,1
32023,7,1
32023,136,1
32023,178,1
32024,217,3
32024,9,3
32024,664,3
32025,340,5
32025,142,5
32025,122,5
32026,255,3
32026,122,3
32026,169,3
32027,9,3
32027,317,4
32027,8,3
32028,419,1
32028,474,1
32028,503,1
32029,122,3
32029,205,3
32029,407,3
32030,576,5
32030,109,5
32030,347,2
32031,8,3
32031,391,3
32031,66,4
32032,25,3
32032,393,5
32032,51,3
32033,182,3
32033,697,2
32033,138,3
32034,637,5
32034,84,4
32034,197,5
32035,8,3
32035,9,3
32035,91,3
32036,43,3
32036,105,3
32036,396,3
32037,349,4
32037,87,5
32037,741,2
32038,384,1
32038,50,1
32038,20,3
32039,122,1
32039,59,1
32039,24,1
32040,168,3
32040,444,3
32040,54,3
32041,50,4
32041,170,4
32041,282,4
32042,231,3
32042,1,3
32042,165,3
32043,241,3
32043,461,3
32043,518,3
32044,88,4
32044,419,3
32044,274,5
32045,61,5
32045,669,5
32045,375,5
32046,9,5
32046,441,5
32046,133,5
32047,217,4
32047,49,4
32047,489,3
32048,182,5
32048,341,3
32048,80,5
32049,297,1
32049,716,1
32049,269,1
32050,86,3
32050,169,3
32050,172,4
32051,36,4
32051,11,5
32051,168,4
32052,583,4
32052,125,4
32052,205,5
32053,16,1
32053,668,1
32053,17,1
32054,169,5
32054,338,5
32054,84,4
32055,285,5
32055,308,5
32055,51,4
32056,180,1
32056,77,1
32056,227,1
32057,741,4
32057,125,4
32057,153,4
32058,519,5
32058,139,4
32058,317,5
32059,68,3
32059,824,4
32059,133,4
32060,143,3
32060,429,3
32060,518,3
32061,138,4
32061,37,3
32061,476,3
32062,221,3
32062,217,3
32062,227,3
32063,234,3
32063,690,3
32063,105,3
32064,289,3
32064,310,3
32064,188,3
32065,234,3
32065,383,3
32065,740,3
32066,434,3
32066,205,3
32066,150,3
32067,801,4
32067,567,4
32067,285,4
32068,25,4
32068,110,3
32068,344,4
32069,252,4
32069,499,4
32069,629,3
32070,86,4
32070,29,4
32070,15,4
32071,377,3
32071,173,1
32071,410,1
32072,255,3
32072,62,3
32072,583,3
32073,215,3
32073,86,3
32073,193,4
32074,105,3
32074,506,3
32074,54,4
32075,663,3
32075,727,3
32075,529,3
32076,6,4
32076,14,5
32076,261,4
32077,443,5
32077,278,5
32077,329,5
32078,1,5
32078,966,5
32078,194,5
32079,357,3
32079,414,3
32079,157,3
32080,293,5
32080,52,5
32080,409,5
32081,168,5
32081,143,5
32081,32,4
32082,453,3
32082,47,3
32082,268,3
32083,235,5
32083,278,4
32083,116,4
32084,413,3
32084,82,3
32084,102,3
32085,330,5
32085,179,5
32085,501,5
32086,580,5
32086,313,5
32086,288,5
32087,534,2
32087,21,3
32087,31,3
32088,393,3
32088,25,3
32088,541,3
32089,128,3
32089,130,3
32089,156,3
32090,610,5
32090,21,5
32090,233,5
32091,14,4
32091,122,4
32091,207,4
32092,283,5
32092,60,5
32092,80,5
32093,9,4
32093,178,4
32093,179,4
32094,328,1
32094,129,1
32094,137,1
32095,128,3
32095,38,3
32095,3,3
32096,268,5
32096,675,4
32096,192,5
32097,122,5
32097,1034,5
32097,593,5
32098,50,5
32098,206,5
32098,467,5
32099,114,5
32099,97,3
32099,40,5
32100,9,3
32100,86,3
32100,429,3
32101,212,5
32101,415,5
32101,227,5
32102,73,1
32102,54,1
32102,11,1
32103,171,3
32103,476,3
32103,179,4
32104,7,1
32104,46,1
32104,103,1
32105,663,3
32105,1050,4
32105,25,4
32106,580,5
32106,445,4
32106,183,4
32107,51,1
32107,21,1
32107,848,1
